id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
CMD004704,C00855,P001,26/08/2022,1,11116.45,retourne,Mrakch,carte_bancaire,L015,2022-09-09
CMD004671,C01114,P014,05/12/2023,4,745.71,retourné,Marrakesh,carte_bancaire,L018,2023-12-12
CMD001955,C00262,P006,Feb 29 2024,6,21214.1,annulé,RABAT,virement,L023,
CMD004663,C00005,P007,Nov 03 2022,1,13474.2,DONE,Rabat,cash,,2022-11-07
CMD001824,C00527,P016,24/04/2022,9,1428.84,retourne,Casa,cash,L029,2022-04-28
CMD003912,C00209,P015,May 14 2024,3,1415.85,retourne,Meknès,carte_bancaire,L028,2024-05-18
CMD001783,C00269,P011,2022-03-19,5,2802.95,LIVRE,casablanca,wafacash,L005,2022-03-23
CMD002158,C00324,P006,18/10/2022,5,19220.92,DONE,Meknès,carte_bancaire,L030,2022-10-23
CMD004315,C00182,P024,Sep 02 2022,7,1199.61,annulé,Mrakch,virement,,
CMD000647,C01127,P021,11/08/2022,4,452.2,annulé,AGADIR,cash,L016,
CMD000911,C00793,P015,2022-04-05,3,1231.55,OK,Fès,wafacash,L006,2022-04-06
CMD004133,C00932,P021,26/03/2023,9,510.8,LIVRE,agadir,carte_bancaire,L019,2023-03-29
CMD004310,C00315,P017,2023-08-18,7,422.78,livré,Agadir,carte_bancaire,L030,2023-08-21
CMD004357,C00716,P015,Aug 29 2023,4,1297.75,retourne,casablanca,cmi,L008,2023-09-07
CMD004811,C00995,P013,2022-05-01,8,2247.32,livre,rabat,cash,L014,2022-05-02
CMD001467,C00268,P031,2023-12-04,1,877.18,OK,AGADIR,carte_bancaire,L015,2023-12-06
CMD000043,C00298,P005,2024-09-05,2,9116.76,retourné,marrakech,virement,L027,2024-09-12
CMD003285,C00691,P029,Dec 16 2024,9,313.71,livré,marrakech,wafacash,,2024-12-17
CMD004197,C00689,P027,Jun 21 2022,5,317.9,KO,meknes,carte_bancaire,L005,
CMD000295,C00046,P005,Jul 02 2022,4,8781.49,retourné,Agadir,cash,L025,2022-07-14
CMD000785,C00335,P009,Jan 31 2023,9,11111.63,annulé,Casablanca,cash,L030,
CMD002346,C00098,P021,2023-05-31,8,464.38,livré,MEKNES,cmi,L003,2023-06-06
CMD002185,C00998,P009,2022-12-04,6,12947.83,livré,Marrakesh,carte_bancaire,L008,2022-12-06
CMD003265,C00032,P028,21/05/2023,2,203.29,KO,TANGER,carte_bancaire,L021,
CMD003084,C00830,P022,2022-03-21,2,966.06,annulé,Fez,virement,,
CMD004369,C00945,P011,10/05/2023,1,2887.05,annulé,Tanger,virement,L002,
CMD003019,C00237,P011,2023-10-12,1,3187.79,en_cours,CASABLANCA,virement,L006,
CMD004278,C01040,P022,2024-12-15,5,964.78,annule,rabat,carte_bancaire,L022,
CMD003989,C00766,P021,06/10/2024,4,495.88,livre,RABAT,virement,L007,2024-10-10
CMD002748,C00525,P014,2024-01-28,5,757.63,en_cours,marrakech,virement,,
CMD003484,C00668,P026,2022-07-11,4,250.27,livré,TANGER,cmi,L025,2022-07-13
CMD002795,C00854,P020,2023-12-02,9,287.76,LIVRE,Agadir,cmi,L002,2023-12-09
CMD002374,C00477,P007,29/12/2024,9,16039.21,retourné,Casa,cash,L025,2025-01-01
CMD004691,C00779,P005,2023-01-30,9,9347.11,livré,MEKNES,cmi,L001,2023-02-06
CMD001102,C00620,P009,Jan 06 2022,10,10508.46,OK,agadir,cash,L008,2022-01-13
CMD000235,C00582,P020,Aug 06 2023,9,282.99,KO,AGADIR,cmi,L028,
CMD002813,C00549,P023,31/07/2024,6,2355.68,livré,CASABLANCA,virement,L020,2024-08-05
CMD003858,C00365,P020,19/01/2022,1,259.78,annule,rabat,cmi,L021,
CMD004829,C00040,P006,Dec 07 2023,7,17362.8,OK,FES,carte_bancaire,L021,2023-12-09
CMD001791,C00979,P006,2022-11-17,2,21225.29,livre,RABAT,cash,L021,2022-11-23
CMD001071,C00983,P001,2023-05-25,10,12420.38,LIVRE,CASABLANCA,virement,L027,2023-06-01
CMD000227,C00975,P007,03/05/2023,8,12920.86,KO,CAS,cash,L021,
CMD004352,C00713,P004,2022-03-12,10,5008.71,OK,MARRAKECH,carte_bancaire,L001,2022-03-17
CMD001749,C00153,P023,Feb 08 2023,5,2553.22,LIVRE,RABAT,virement,L025,2023-02-10
CMD000400,C00174,P025,Jun 24 2023,9,817.96,livré,Agadir,virement,L006,2023-06-27
CMD000736,C00964,P027,2023-10-21,10,337.76,livré,AGADIR,wafacash,L012,2023-10-22
CMD000231,C00284,P032,Nov 23 2023,5,933.95,KO,marrakech,virement,L011,
CMD001375,C01010,P005,22/11/2024,1,10320.56,DONE,fes,wafacash,,2024-11-24
CMD000519,C00658,P021,2023-10-28,10,445.4,retourne,RABAT,cash,L011,2023-11-01
CMD004452,C00770,P021,23/07/2024,5,494.46,DONE,RABAT,wafacash,L021,2024-07-24
CMD002961,C00729,P029,2023-10-11,6,274.36,livré,TANGER,wafacash,L007,2023-10-14
CMD002807,C01143,P003,2024-07-13,5,4913.49,livré,Casablanca,cmi,L004,2024-07-14
CMD001443,C00754,P028,2022-02-26,2,194.98,retourné,Rabat,virement,,2022-03-12
CMD001455,C00985,P026,2022-03-18,6,194.93,livré,Tnja,virement,L003,2022-03-21
CMD004830,C00850,P029,Jan 23 2023,10,263.17,en_cours,Fez,wafacash,L027,
CMD000897,C00269,P001,Jun 13 2024,6,12857.72,livré,Fès,cmi,L001,2024-06-15
CMD000386,C00197,P009,Dec 11 2022,8,10361.06,annule,CASABLANCA,wafacash,L005,
CMD000439,C00070,P017,2023-11-09,7,370.54,livré,Marrakesh,cash,,2023-11-15
CMD000643,C00378,P026,05/07/2023,2,225.93,retourne,TANGER,cmi,L029,2023-07-08
CMD000292,C00543,P028,22/02/2022,9,172.37,livré,Tanger,wafacash,L013,2022-02-24
CMD003434,C00228,P001,Jul 03 2023,10,12994.39,OK,TNG,cmi,L030,2023-07-08
CMD000336,C00572,P022,2024-02-16,2,967.09,livré,marrakech,cmi,L022,2024-02-20
CMD003191,C00967,P003,Nov 20 2023,3,5853.55,OK,TNG,virement,L001,2023-11-25
CMD004865,C00690,P026,Dec 26 2023,6,196.32,LIVRE,RABAT,virement,L026,2024-01-02
CMD002362,C00260,P032,20/12/2024,3,955.41,LIVRE,Tnja,cash,,2024-12-27
CMD001842,C00833,P028,2022-08-05,4,208.88,KO,Agadir,cash,L006,
CMD002920,C00593,P016,2024-07-11,5,1324.94,livré,Casablanca,wafacash,L014,2024-07-13
CMD004334,C00533,P003,2022-06-06,8,5464.26,retourne,Marrakesh,wafacash,L014,2022-06-12
CMD001849,C00816,P016,16/10/2023,9,1307.83,annulé,fes,virement,L004,
CMD000710,C00935,P004,2022-12-25,7,5375.62,livre,CAS,virement,L026,2022-12-30
CMD003882,C00737,P027,2023-03-25,6,377.64,livré,Casablanca,carte_bancaire,L002,2023-03-26
CMD003181,C00166,P023,2024-01-20,6,2261.0,KO,agadir,cash,L028,
CMD002503,C00209,P026,2022-10-18,8,199.95,livre,marrakech,wafacash,L004,2022-10-21
CMD000437,C00558,P019,2024-07-23,5,1540.58,livré,Tanger,cmi,L015,2024-07-27
CMD000315,C00337,P028,2022-06-05,2,171.81,annule,CAS,cash,L029,
CMD003470,C00785,P003,2022-02-14,10,5302.02,OK,Casablanca,wafacash,L004,2022-02-15
CMD004012,C00192,P023,Dec 29 2023,9,2246.23,retourné,Agadir,wafacash,L013,2024-01-01
CMD003335,C00635,P014,Dec 24 2022,2,741.2,livre,Rabat,cash,L018,2022-12-28
CMD001290,C00349,P006,03/07/2023,2,21049.72,LIVRE,FES,cmi,L008,2023-07-05
CMD001584,C00626,P015,2022-12-22,9,1288.48,annulé,casablanca,virement,L020,
CMD002974,C00426,P014,13/09/2023,6,806.79,LIVRE,Rabat,virement,L003,2023-09-18
CMD003216,C00179,P029,Apr 09 2022,7,322.18,livre,Casablanca,virement,L008,2022-04-13
CMD000228,C00581,P006,Mar 14 2022,3,20077.59,livré,AGADIR,wafacash,L018,2022-03-15
CMD002212,C00483,P025,Dec 25 2023,7,795.87,en_cours,casablanca,cash,L016,
CMD004251,C00418,P025,Feb 20 2023,5,939.47,DONE,casablanca,cash,L030,2023-02-25
CMD003727,C00694,P027,19/07/2024,8,325.7,OK,Tanger,virement,L025,2024-07-22
CMD001266,C00570,P007,Jun 15 2024,10,14296.96,livre,marrakech,cmi,L020,2024-06-19
CMD004837,C01160,P028,2022-09-24,10,205.09,livre,Agadir,cmi,L018,2022-09-27
CMD004389,C00198,P015,2022-07-28,10,1243.06,livre,RABAT,cash,L004,2022-07-31
CMD001652,C00045,P022,Apr 17 2024,2,835.31,retourne,fes,virement,,2024-04-21
CMD004679,C00223,P010,Aug 21 2023,5,12198.87,en_cours,agadir,cmi,L020,
CMD003655,C00966,P023,2022-10-23,1,2468.53,LIVRE,Casablanca,cash,L011,2022-10-29
CMD003589,C00656,P021,07/02/2022,4,448.37,retourné,Meknès,cash,L028,2022-02-10
CMD003642,C01013,P032,27/04/2024,3,1001.23,livre,meknes,cash,L025,2024-04-28
CMD000298,C00200,P028,Oct 14 2023,4,182.76,retourné,FES,cmi,L003,2023-10-24
CMD002258,C01013,P013,22/10/2022,8,2235.82,livre,casablanca,carte_bancaire,L010,2022-10-28
CMD003860,C00891,P028,2024-05-26,6,189.02,KO,MEKNES,wafacash,L007,
CMD003406,C00773,P013,20/08/2022,10,2496.92,annule,Fez,wafacash,L019,
CMD000639,C00371,P031,2023-03-07,3,900.66,livré,AGADIR,cash,L021,2023-03-09
CMD000977,C00008,P023,Mar 28 2023,2,2342.09,annule,CASABLANCA,cash,,
CMD002373,C00628,P021,2023-07-28,7,438.79,livré,meknes,wafacash,L004,2023-07-31
CMD001259,C00749,P026,01/03/2023,4,199.77,livré,Fez,cmi,L030,2023-03-03
CMD000249,C00231,P014,Oct 01 2024,6,869.16,annule,Casa,cash,L026,
CMD002098,C00790,P010,Oct 24 2023,3,14333.69,livré,Marrakesh,cash,L029,2023-10-30
CMD000173,C01078,P019,11/08/2022,4,1472.73,LIVRE,Meknès,carte_bancaire,L025,2022-08-15
CMD002006,C00300,P021,13/10/2022,10,430.2,livré,Meknès,wafacash,L004,2022-10-20
CMD001789,C00921,P015,04/08/2022,10,1166.75,livre,TANGER,virement,L002,2022-08-11
CMD002104,C00706,P022,2024-08-21,1,980.34,retourne,Tanger,wafacash,,2024-08-31
CMD003824,C00835,P010,Nov 13 2024,8,14757.98,livré,TNG,cash,L004,2024-11-16
CMD000063,C01154,P016,13/05/2022,1,1216.25,DONE,tanger,cmi,L015,2022-05-17
CMD002192,C00353,P011,Dec 28 2023,10,2915.24,LIVRE,TNG,wafacash,,2024-01-02
CMD000669,C00625,P014,16/10/2023,2,757.41,annule,casablanca,cash,L012,
CMD004177,C00706,P029,2022-04-30,2,289.58,retourne,FES,cmi,L003,2022-05-14
CMD004358,C00379,P020,2024-08-26,10,280.61,retourné,Casa,cash,L022,2024-09-09
CMD002435,C01157,P025,08/07/2023,10,934.9,en_cours,Rabat,cash,L022,
CMD003338,C00087,P021,2023-08-30,7,436.84,annulé,MEKNES,cash,,
CMD002606,C00513,P018,19/09/2022,6,597.1,KO,casablanca,cash,L012,
CMD004255,C00324,P026,Aug 14 2022,3,209.27,KO,AGADIR,virement,L011,
CMD004842,C01057,P005,19/08/2023,4,8649.54,livre,AGADIR,virement,L006,2023-08-23
CMD002300,C00931,P008,17/05/2024,9,11583.16,DONE,MEKNES,cmi,L023,2024-05-21
CMD004341,C00791,P030,Jan 04 2022,8,77.99,retourne,fes,wafacash,L026,2022-01-09
CMD002295,C00632,P006,Apr 12 2023,2,21279.82,retourné,Casa,cmi,L009,2023-04-26
CMD000341,C00994,P005,Jan 16 2024,10,9406.61,retourne,TANGER,wafacash,L013,2024-01-19
CMD001720,C01010,P010,Aug 04 2023,3,12092.11,LIVRE,Casablanca,carte_bancaire,L026,2023-08-10
CMD004737,C00289,P030,12/09/2022,7,90.81,livré,meknes,virement,L016,2022-09-17
CMD000176,C00892,P003,Nov 29 2024,2,5260.5,retourne,tanger,carte_bancaire,L028,2024-12-02
CMD002509,C00884,P023,May 20 2024,9,2523.36,retourné,casablanca,carte_bancaire,L001,2024-05-27
CMD003815,C00243,P012,2024-03-20,2,2602.84,KO,fes,virement,L029,
CMD001438,C00177,P014,Oct 26 2024,4,737.08,retourne,Casablanca,wafacash,,2024-11-07
CMD000798,C00142,P014,Jul 06 2023,1,765.69,livré,Meknès,wafacash,L016,2023-07-13
CMD003105,C00179,P021,Feb 21 2024,9,544.45,livré,Rabat,cash,L002,2024-02-25
CMD002374,C00477,P007,29/12/2024,10,16039.21,retourné,Casa,cash,L025,2025-01-01
CMD001431,C00419,P003,Oct 05 2022,7,5886.28,annulé,CASABLANCA,carte_bancaire,L025,
CMD001049,C00549,P003,2022-04-03,10,5007.76,en_cours,casablanca,wafacash,L010,
CMD000738,C00706,P023,Jun 11 2022,2,2645.92,livre,CAS,wafacash,L012,2022-06-13
CMD003993,C00402,P006,2024-06-06,10,18124.88,annule,TANGER,cash,L026,
CMD001935,C01047,P023,16/10/2022,4,2677.14,livré,TANGER,wafacash,L017,2022-10-20
CMD001337,C00451,P024,2023-11-04,5,1128.4,livré,TNG,virement,L012,2023-11-09
CMD002038,C00097,P015,2024-09-13,6,1297.74,KO,CAS,cash,L018,
CMD000902,C01132,P021,Dec 07 2023,6,462.33,retourné,tanger,wafacash,L006,2023-12-19
CMD002584,C00254,P017,Feb 21 2024,4,355.94,annule,tanger,cash,L017,
CMD001914,C00798,P008,24/02/2022,10,11382.33,annulé,Casablanca,wafacash,L026,
CMD000355,C00437,P027,Dec 07 2023,5,337.85,livré,marrakech,carte_bancaire,L026,2023-12-13
CMD003205,C00643,P022,2023-04-27,7,973.43,annulé,marrakech,cmi,L020,
CMD002318,C00057,P013,18/04/2023,1,2300.57,DONE,marrakech,cmi,L009,2023-04-20
CMD002029,C00217,P025,2022-10-02,5,769.52,DONE,Fez,cmi,L010,2022-10-05
CMD001742,C01071,P032,18/07/2024,8,1078.38,retourne,TANGER,cash,L015,2024-07-31
CMD001624,C01040,P009,2022-11-09,6,12501.88,annulé,Fez,cmi,L009,
CMD004970,C01120,P003,2022-12-31,10,4978.04,livré,AGADIR,virement,L016,2023-01-01
CMD003780,C00303,P015,Oct 25 2022,9,1404.29,livré,Casa,cmi,L019,2022-10-28
CMD002744,C00121,P030,24/03/2022,5,80.25,livré,MEKNES,virement,L001,2022-03-26
CMD002357,C00737,P003,Feb 10 2022,5,5277.93,retourné,MARRAKECH,cash,L029,2022-02-23
CMD001830,C00886,P009,Jun 25 2023,10,11610.61,OK,casablanca,wafacash,L026,2023-07-01
CMD000890,C00177,P030,16/11/2022,3,83.7,LIVRE,tanger,virement,L001,2022-11-20
CMD002320,C00789,P016,28/08/2024,4,1282.73,retourné,rabat,carte_bancaire,L001,2024-09-11
CMD002885,C00233,P022,30/11/2024,6,853.36,KO,CAS,carte_bancaire,L024,
CMD002627,C00573,P032,2022-06-20,1,1039.2,OK,Fès,wafacash,L007,2022-06-26
CMD004014,C01179,P019,11/01/2024,4,1424.85,en_cours,Tnja,carte_bancaire,L027,
CMD004620,C00266,P022,17/04/2023,2,935.88,LIVRE,rabat,cash,L001,2023-04-18
CMD000767,C01111,P017,16/05/2023,2,355.5,KO,RABAT,cmi,L007,
CMD003001,C00297,P032,Oct 27 2024,10,910.51,annule,Marrakesh,wafacash,L027,
CMD001541,C01015,P009,Dec 10 2024,7,13166.59,en_cours,AGADIR,cmi,L011,
CMD001016,C00510,P028,Feb 02 2024,2,203.26,retourne,casablanca,wafacash,L004,2024-02-15
CMD003739,C00447,P016,2023-02-09,7,1346.8,retourne,CASABLANCA,cmi,L024,2023-02-12
CMD001529,C00317,P029,07/06/2023,7,259.25,livré,marrakech,cash,L021,2023-06-09
CMD003093,C00697,P023,2023-08-28,5,2137.48,livré,Casablanca,wafacash,L004,2023-08-29
CMD003519,C00017,P011,Nov 29 2023,3,2945.62,annule,tanger,cmi,L014,
CMD004712,C00296,P016,Jul 16 2024,1,1154.84,retourne,Fez,cash,L018,2024-07-28
CMD001583,C00474,P025,2024-07-14,1,852.79,livré,MEKNES,cash,L015,2024-07-16
CMD003065,C00577,P020,2022-06-12,7,267.57,livré,Agadir,cash,L019,2022-06-16
CMD000727,C00278,P019,2022-01-24,3,1342.6,LIVRE,Meknès,cash,,2022-01-28
CMD003486,C00882,P018,12/02/2022,1,613.42,KO,Tnja,cmi,L012,
CMD000768,C00295,P031,Mar 12 2023,3,1098.47,DONE,Casablanca,virement,,2023-03-19
CMD002500,C00454,P009,2022-03-02,8,12793.78,KO,Meknès,cash,L001,
CMD004418,C01004,P017,2022-03-15,10,362.14,annulé,MARRAKECH,wafacash,L003,
CMD004838,C00854,P005,2024-06-20,8,8562.48,annulé,Rabat,cmi,L021,
CMD001265,C01078,P015,2022-05-02,10,1176.7,livré,Fès,virement,L008,2022-05-03
CMD002204,C00597,P028,Nov 19 2023,9,198.04,retourne,Casablanca,cmi,L015,2023-12-02
CMD002851,C00394,P025,2024-10-31,5,827.43,livré,casablanca,wafacash,,2024-11-04
CMD000125,C01181,P012,03/09/2022,4,2149.27,livré,Agadir,carte_bancaire,L022,2022-09-07
CMD004538,C01185,P014,09/05/2024,5,742.29,livré,Agadir,cash,L013,2024-05-10
CMD003522,C00157,P026,11/03/2022,5,221.3,en_cours,Tnja,wafacash,L006,
CMD003793,C00371,P007,2023-08-22,1,15182.22,livré,Fès,virement,L026,2023-08-23
CMD002740,C00848,P015,2022-03-17,1,1129.91,livré,Agadir,carte_bancaire,L004,2022-03-19
CMD002595,C00358,P031,Jul 08 2024,10,898.44,livré,Casa,cash,L014,2024-07-15
CMD000655,C00427,P013,18/05/2023,3,2095.71,livré,FES,cmi,L026,2023-05-23
CMD000913,C00494,P012,11/04/2024,4,2742.98,livré,Rabat,cash,L027,2024-04-14
CMD001977,C00248,P018,2024-08-14,7,609.75,DONE,Agadir,carte_bancaire,L012,2024-08-18
CMD001802,C00931,P031,Apr 18 2022,3,902.29,retourne,Tnja,cmi,L012,2022-05-01
CMD000055,C00252,P024,22/04/2022,2,1183.56,livre,Tanger,carte_bancaire,L022,2022-04-26
CMD001391,C00186,P004,Nov 27 2024,2,4561.94,en_cours,marrakech,wafacash,L022,
CMD000797,C00843,P004,2022-12-22,6,4924.71,OK,fes,cash,,2022-12-27
CMD003870,C00120,P020,29/10/2022,5,304.78,LIVRE,Rabat,cash,L028,2022-11-02
CMD000715,C01092,P029,Jan 23 2024,5,326.72,retourne,Rabat,virement,L029,2024-02-03
CMD003973,C00558,P021,13/02/2024,10,543.6,LIVRE,RABAT,cmi,L025,2024-02-14
CMD000885,C00099,P005,2023-05-02,6,8627.64,KO,agadir,cmi,L006,
CMD002780,C00675,P029,2023-11-27,8,287.25,retourné,CASABLANCA,carte_bancaire,L007,2023-12-10
CMD000605,C01088,P010,Aug 07 2024,7,12235.55,en_cours,FES,virement,L028,
CMD003656,C01060,P025,19/10/2022,10,931.9,LIVRE,MEKNES,virement,L004,2022-10-23
CMD001255,C01135,P008,Aug 18 2023,4,11724.08,livre,tanger,cmi,L024,2023-08-24
CMD002947,C00293,P024,09/10/2024,5,1252.36,livré,Agadir,cmi,L015,2024-10-16
CMD003853,C00920,P007,Apr 05 2023,4,13273.75,LIVRE,Mrakch,wafacash,L009,2023-04-12
CMD003579,C00010,P016,2022-01-05,8,1414.26,OK,agadir,cmi,L012,2022-01-10
CMD000541,C00646,P023,Sep 06 2022,7,2161.05,annule,rabat,wafacash,L028,
CMD001795,C01119,P028,2024-10-07,9,193.26,LIVRE,agadir,wafacash,L001,2024-10-12
CMD000845,C00305,P023,Jul 10 2022,10,2447.18,KO,Meknès,virement,L005,
CMD001982,C00386,P025,Feb 01 2022,10,783.69,en_cours,MARRAKECH,carte_bancaire,L004,
CMD003994,C00092,P007,2023-07-06,6,14983.72,livre,Rabat,wafacash,L017,2023-07-09
CMD004848,C01001,P004,Aug 16 2023,9,5096.83,livré,Agadir,cmi,L009,2023-08-17
CMD004449,C00058,P020,26/04/2023,9,323.81,livré,AGADIR,wafacash,,2023-05-02
CMD004182,C01016,P019,Oct 24 2023,6,1470.24,livré,marrakech,cash,L020,2023-10-30
CMD003531,C00660,P022,Jan 23 2022,7,841.85,en_cours,TANGER,virement,L015,
CMD000920,C00214,P006,2024-07-13,7,20556.46,LIVRE,TNG,virement,L016,2024-07-19
CMD004392,C01195,P029,Feb 01 2023,6,327.11,livré,Meknès,carte_bancaire,L010,2023-02-06
CMD000191,C00394,P018,27/03/2024,4,729.26,retourne,Mrakch,virement,L002,2024-03-30
CMD000844,C00494,P015,16/05/2022,6,1341.61,OK,TANGER,virement,L010,2022-05-21
CMD000033,C00841,P007,2022-01-22,10,15677.09,annule,MARRAKECH,carte_bancaire,L015,
CMD004893,C00634,P016,2022-05-24,1,1295.53,annule,Marrakesh,wafacash,L020,
CMD000306,C00101,P002,2023-09-09,5,9949.91,livré,TNG,virement,L013,2023-09-15
CMD002355,C00158,P028,2024-04-26,10,209.21,LIVRE,fes,cmi,L024,2024-04-28
CMD000321,C01104,P025,14/12/2022,8,766.99,annule,TNG,carte_bancaire,L013,
CMD002536,C00856,P020,2024-07-14,4,261.45,DONE,Mrakch,wafacash,L006,2024-07-18
CMD002518,C01136,P011,21/08/2022,10,3115.32,KO,Agadir,cmi,L029,
CMD004924,C00375,P023,2024-04-03,2,2274.56,annule,fes,cmi,L022,
CMD001188,C00178,P022,2024-01-23,10,891.42,livré,Casa,virement,L028,2024-01-28
CMD000493,C00689,P008,04/04/2024,8,11981.42,livre,meknes,carte_bancaire,,2024-04-05
CMD004406,C01047,P005,02/03/2022,7,10622.93,en_cours,MARRAKECH,cash,L012,
CMD002836,C00730,P007,08/04/2024,4,13809.63,retourne,rabat,cmi,L022,2024-04-15
CMD001944,C00952,P002,2022-10-21,1,10499.65,DONE,tanger,cmi,L023,2022-10-22
CMD000762,C00867,P004,2023-12-12,10,4410.3,livre,Casablanca,carte_bancaire,L019,2023-12-15
CMD002952,C00092,P005,2022-07-11,5,10571.36,annulé,casablanca,wafacash,L023,
CMD003002,C00141,P013,Dec 19 2022,1,2493.4,livré,TNG,virement,L010,2022-12-25
CMD002966,C00108,P012,2023-09-07,7,2483.27,livré,Casa,wafacash,L012,2023-09-13
CMD000841,C01163,P023,2024-02-21,6,2597.67,en_cours,casablanca,cmi,L013,
CMD000475,C00875,P014,24/11/2022,10,761.87,livre,casablanca,cmi,L016,2022-11-27
CMD003058,C00942,P007,19/12/2024,8,14818.6,annulé,MEKNES,cash,L021,
CMD000370,C00736,P023,May 14 2023,10,2152.7,DONE,TANGER,carte_bancaire,,2023-05-18
CMD001502,C00292,P023,2022-07-02,1,2333.41,livre,Tanger,cmi,L005,2022-07-03
CMD002506,C00195,P025,2023-12-14,9,899.9,DONE,Agadir,carte_bancaire,L004,2023-12-21
CMD004543,C00646,P025,29/05/2023,2,923.34,DONE,Rabat,cmi,L002,2023-06-04
CMD002772,C00053,P014,2024-10-05,2,728.9,livré,MEKNES,carte_bancaire,L028,2024-10-07
CMD003199,C00512,P032,29/12/2024,1,945.52,retourné,CASABLANCA,cash,L009,2025-01-11
CMD004408,C00230,P031,Dec 13 2023,5,1094.79,livré,MARRAKECH,virement,L010,2023-12-18
CMD004505,C00054,P030,Aug 10 2024,2,88.78,livré,TNG,virement,L027,2024-08-16
CMD001460,C00726,P027,2024-05-18,4,370.92,livré,Fès,cmi,L005,2024-05-20
CMD004938,C00095,P007,Aug 27 2022,9,13187.89,DONE,fes,virement,L019,2022-09-01
CMD004844,C00152,P030,Nov 03 2024,-2,94.07,retourne,Mrakch,carte_bancaire,L007,2024-11-06
CMD000229,C00270,P031,14/01/2022,3,977.59,annule,meknes,virement,L029,
CMD004410,C00491,P013,02/12/2024,3,2091.36,KO,casablanca,wafacash,L005,
CMD002489,C00096,P031,26/09/2024,7,1045.73,livré,Tnja,wafacash,L025,2024-09-27
CMD000112,C00465,P032,Jul 26 2024,6,859.63,annulé,CASABLANCA,carte_bancaire,L001,
CMD001162,C00365,P021,Oct 05 2023,7,443.62,OK,MEKNES,virement,L025,2023-10-07
CMD004131,C00389,P006,Jul 26 2023,6,19791.73,OK,TNG,cmi,L015,2023-07-30
CMD001610,C00170,P028,Oct 05 2024,6,194.15,livre,CAS,virement,L018,2024-10-10
CMD004061,C01178,P006,2023-03-27,9,21583.38,retourné,MEKNES,virement,L007,2023-04-01
CMD004840,C00749,P013,2023-12-07,0,2004.43,livre,TNG,wafacash,L022,2023-12-11
CMD000479,C00369,P003,Jun 02 2024,6,5531.31,livré,Fez,wafacash,L007,2024-06-04
CMD001973,C00355,P018,2022-03-05,8,654.45,OK,CASABLANCA,carte_bancaire,L005,2022-03-11
CMD001444,C00930,P023,11/11/2022,8,2171.16,DONE,meknes,cash,L001,2022-11-18
CMD002409,C00384,P004,2023-06-18,6,4453.67,retourné,Mrakch,cash,L002,2023-06-22
CMD003246,C00170,P030,2023-05-22,9,82.18,LIVRE,Tanger,cmi,L018,2023-05-28
CMD002209,C00197,P002,Aug 04 2022,5,8527.48,livré,marrakech,cash,L028,2022-08-05
CMD002599,C00127,P015,Jul 29 2023,7,1160.5,livre,Casablanca,carte_bancaire,L020,2023-08-05
CMD003681,C00971,P016,2022-09-16,8,1374.27,livré,casablanca,cash,L026,2022-09-18
CMD002790,C00222,P020,03/10/2024,5,280.32,annulé,MEKNES,virement,L028,
CMD001755,C00029,P015,2023-05-12,8,1329.18,en_cours,Casablanca,cash,L001,
CMD001579,C00236,P024,26/02/2022,2,1201.93,LIVRE,Casablanca,wafacash,L010,2022-03-01
CMD004038,C01072,P002,Mar 15 2022,8,8915.61,OK,Mrakch,wafacash,L006,2022-03-17
CMD000682,C01148,P015,30/06/2024,5,1265.29,livré,CAS,virement,L011,2024-07-07
CMD000829,C00359,P020,2022-07-05,6,280.09,OK,CAS,wafacash,L014,2022-07-12
CMD004057,C00645,P029,19/07/2022,5,256.26,retourne,Mrakch,wafacash,L006,2022-07-26
CMD002621,C01009,P019,2022-05-23,7,1540.73,livre,CASABLANCA,carte_bancaire,L001,2022-05-30
CMD004726,C01026,P022,Dec 21 2022,2,862.01,LIVRE,Casa,wafacash,L013,2022-12-23
CMD004986,C00026,P001,2024-05-01,1,11154.09,livré,Tnja,virement,L029,2024-05-05
CMD003226,C00092,P022,2022-04-09,4,837.73,livré,casablanca,cmi,L022,2022-04-12
CMD004647,C00968,P008,22/02/2023,2,13357.46,annule,tanger,virement,L025,
CMD001576,C00807,P022,Oct 13 2024,7,880.95,annulé,Marrakesh,virement,L012,
CMD003305,C00784,P026,2022-04-11,2,228.03,annulé,Mrakch,wafacash,L028,
CMD003822,C01182,P017,2022-08-05,4,379.32,livre,RABAT,cash,L011,2022-08-06
CMD001925,C00785,P028,31/01/2022,7,184.44,annulé,Rabat,carte_bancaire,L011,
CMD001759,C00122,P006,13/11/2024,5,18236.39,retourne,CAS,virement,L027,2024-11-21
CMD001456,C00366,P008,01/10/2023,7,10852.16,annule,Rabat,carte_bancaire,L013,
CMD004453,C01127,P011,2024-08-26,8,2856.99,retourné,CAS,wafacash,L023,2024-09-02
CMD003537,C00633,P005,Oct 20 2024,10,10549.22,retourne,agadir,cmi,L007,2024-11-03
CMD002034,C00340,P019,31/12/2022,3,1525.78,annule,TANGER,virement,L006,
CMD003759,C00700,P018,2023-03-27,5,613.77,retourné,Fez,wafacash,L027,2023-04-03
CMD000979,C00865,P015,29/08/2024,6,1350.14,livré,Rabat,cmi,L023,2024-09-05
